OBJECTID,Place,תאריך,שעות שהייה,lng,lat
1277948,מלון חוף גיא - טבריה,3/7/2020,00:30 - 21:30,35.54491800000010,32.77982900000010
1277949,מלון חוף גיא - טבריה,2/7/2020,11:30 - 23:59,35.54491800000010,32.77982900000010
1277950,מלון חוף גיא - טבריה,2/7/2020,00:30 - 23:59,35.54491800000010,32.77982900000010
1277951,"בית חולים ""אסותא"" אשדוד - אשדוד",8/7/2020,07:30 - 08:00,34.65708060000000,31.77895520000000
1277952,דיזי פרישדון - תל אביב יפו,28/6/2020,21:00 - 23:00,34.77372810000000,32.08112120000000
1277953,חוצות המפרץ - חיפה,3/7/2020,11:30 - 12:30,35.05624320000000,32.807371800000100
1277954,"העצמאות 107, קרית אתא",7/7/2020,09:30 - 10:00,35.10450590000010,32.81160980000000
1277955,"העצמאות 59, קרית אתא",7/7/2020,11:00 - 11:30,35.10379900000000,32.80646500000010
1277956,קניון איילון - רמת גן,28/6/2020,12:00 - 14:00,34.825458500000000,32.099078500000100
1277957,קניון איילון - רמת גן,28/6/2020,12:00 - 14:00,34.825458500000000,32.099078500000100
1277958,בנדיקט - הרצליה,28/6/2020,20:30 - 22:00,34.80184170000010,32.172847700000000
1277959,בנדיקט - הרצליה,28/6/2020,20:30 - 22:30,34.80184170000010,32.172847700000000
1277960,"יוסף נבו 6, הרצליה",30/6/2020,14:00 - 16:00,34.82557730000010,32.17137800000010
1277961,הגן בשפיים - שפיים,29/6/2020,20:00 - 22:30,34.82058510000010,32.216000500000100
1277962,AM:PM - הרצליה,5/7/2020,11:00 - 12:00,34.81146280000010,32.18038800000010
1277963,שמיים פתוחים - לוד,2/7/2020,20:00 - 23:00,34.88941530000010,31.960558800000100
1277964,טאבון רעננה - רעננה,27/6/2020,02:30 - 03:00,34.88036630000010,32.19664720000000
1277965,ישיבת בית מתתיהו - בני ברק,28/6/2020,08:00 - 11:00,34.82722720000000,32.089391000000000
1277966,הרצל 2 (שווארמה) - ראשון לציון,4/7/2020,19:00 - 19:30,34.80624860000010,31.97281650000010
1277967,"שדרות רוטשילד 24, תל אביב יפו",29/6/2020,21:00 - 23:30,34.771961900000100,32.062941900000100
1277968,"בן יהודה 181, תל אביב יפו",2/7/2020,20:00 - 22:30,34.773941800000000,32.090422800000100
1277969,"פוליצר חדרה (1982) בע""מ - חדרה",2/7/2020,19:00 - 19:30,34.914522000000000,32.438752400000100
1277970,אולם אירועים אקפלה - Acapella Events - נתניה,28/6/2020,20:00 - 23:30,34.86233260000010,32.28108640000010
1277971,"הרי""ף 35, אלעד",27/6/2020,05:00 - 07:00,34.96166110000010,32.05570570000000
1277972,"רב ניסים גאון 79, אלעד",1/7/2020,12:00 - 13:00,34.95121940000010,32.05255900000000
1277973,אגאדיר - הרצליה - הרצליה,27/6/2020,00:30 - 01:30,34.80771200000000,32.16057900000000
1277974,לינקולן ביליארד בר - רעננה,30/6/2020,11:00 - 12:00,34.87909200000010,32.19728710000000
1277975,מסעדה לאירועים על הים בהרצליה פיתוח | ביסטרו 56 - הרצליה,30/6/2020,20:00 - 22:00,34.79646120000010,32.16325600000010
1277976,בריכת בית דני - תל אביב יפו,3/7/2020,15:30 - 17:30,34.78708080000010,32.04863390000000
1277977,Nelson Avivim - תל אביב יפו,28/6/2020,17:00 - 23:30,34.79981150000000,32.12004770000000
1277978,Nelson Avivim - תל אביב יפו,29/6/2020,10:30 - 17:00,34.79981150000000,32.12004770000000
1277979,Nelson Avivim - תל אביב יפו,30/6/2020,10:30 - 17:30,34.79981150000000,32.12004770000000
1277980,Nelson Avivim - תל אביב יפו,1/7/2020,10:30 - 17:00,34.79981150000000,32.12004770000000
1277981,Nelson Avivim - תל אביב יפו,2/7/2020,10:30 - 19:30,34.79981150000000,32.12004770000000
1277982,קולטורה - תל אביב יפו,2/7/2020,20:00 - 23:30,34.78245470000010,32.061310900000000
1277983,ריץ קרלטון - הרצליה,3/7/2020,20:00 - 22:00,34.79694900000000,32.162671000000000
1277984,"השיקמים 1, הוד השרון",30/6/2020,16:00 - 19:00,34.88689550000000,32.15632030000010
1277985,חדר כושר - מודיעין מכבים רעות,28/6/2020,18:00 - 19:30,35.001888300000100,31.902085500000100
1277986,בריכת מתתיהו - מתתיהו,3/7/2020,14:30 - 16:30,35.03457380000000,31.929459300000100
1277987,ICON Fitness Holon - חולון,28/6/2020,21:30 - 22:30,34.806911100000000,32.00640200000000
1277988,ICON Fitness Holon - חולון,29/6/2020,21:00 - 21:30,34.806911100000000,32.00640200000000
1277989,ICON Fitness Holon - חולון,1/7/2020,12:15 - 13:30,34.806911100000000,32.00640200000000
1277990,ICON Fitness Holon - חולון,2/7/2020,20:52 - 22:00,34.806911100000000,32.00640200000000
1277991,ICON Fitness Holon - חולון,5/7/2020,20:30 - 21:30,34.806911100000000,32.00640200000000
1277992,WeWork Derech Ha'atzmaut 45 - חיפה,28/6/2020,09:00 - 18:00,34.99882040000010,32.81979770000000
1277993,קלנסווה - קלנסווה,1/7/2020,20:30 - 23:00,34.98724600000000,32.284797000000000
1277994,בריכת שחייה - מודיעין מכבים רעות,28/6/2020,16:00 - 17:30,35.001888300000100,31.902085500000100
1277995,בריכת שחייה - מודיעין מכבים רעות,1/7/2020,15:00 - 16:30,35.001888300000100,31.902085500000100
1277996,ויקטורי - מודיעין מכבים רעות,2/7/2020,09:00 - 09:30,35.01313520000010,31.881663700000000
1277997,אושר עד ירושלים תלפיות - ירושלים,2/7/2020,18:10 - 18:50,35.21347240000010,31.75357260000000
1277998,לנדוור - רמת השרון,29/6/2020,11:00 - 13:00,34.839760400000000,32.14919910000000
1277999,"אבן עזרא 13, הרצליה",1/7/2020,17:30 - 22:00,34.830174200000000,32.16511490000010
1278000,"אולם אירועים בית רבקה כפר חבד - כפר חב""ד",29/6/2020,21:00 - 23:00,34.864685500000100,31.993703200000000
1278001,עבדאללה גריל בשרים - אור יהודה,30/6/2020,17:00 - 23:30,34.85043540000000,32.03456380000010
1278002,עבדאללה גריל בשרים - אור יהודה,29/6/2020,17:00 - 23:30,34.85043540000000,32.03456380000010
1278003,עבדאללה גריל בשרים - אור יהודה,28/6/2020,17:00 - 23:30,34.85043540000000,32.03456380000010
1278004,צרכניית רמת ויזניץ - חיפה,1/7/2020,08:00 - 08:30,35.003176300000100,32.798911600000100
1278005,קיבוץ על החוף - ראשון לציון,2/7/2020,23:00 - 23:30,34.73322280000010,32.00188930000010
1278006,קיסו Ki-Su - קרית אונו,4/7/2020,20:30 - 22:00,34.86298300000000,32.06725300000010
1278007,המוסד לביטוח לאומי - חיפה,6/7/2020,07:00 - 16:00,35.00094740000000,32.81550710000010
1278008,"שדרות ההסתדרות 248, חיפה",3/7/2020,10:30 - 12:30,35.07296850000010,32.80990250000010
1278009,ביקור רופא - חיפה,1/7/2020,17:00 - 19:00,34.991565200000000,32.82140240000010
1278010,חוף ים עתלית - עתלית,4/7/2020,16:00 - 18:00,34.942003200000000,32.70989760000000
1278011,סופר פארם - קרית אתא,3/7/2020,18:30 - 19:00,35.07229180000010,32.81093740000010
1278012,עונג שבת - פיצוחים ופירות יבשים - ירושלים,3/7/2020,11:00 - 11:30,35.22088230000000,31.787845400000000
1278013,מלכות וקסברגר - ירושלים,3/7/2020,12:30 - 13:00,35.21835330000010,31.78842750000010
1278014,ישיבת ברכת אפרים - בני ברק,1/7/2020,12:00 - 14:00,34.824356100000000,32.087839200000100
1278015,בית הכנסת הגדול - Bnei Brak,1/7/2020,15:30 - 16:00,34.828958500000100,32.08735480000010
1278016,כנסת חזקיהו - רכסים,30/6/2020,22:00 - 22:30,35.09903140000010,32.74797230000010
1278017,ישיבת אהלי שמואל - רכסים,2/7/2020,08:00 - 17:30,35.106767500000000,32.75327000000000
1278018,אולמות אירועים פראיסו - ראשון לציון,1/7/2020,18:00 - 23:30,34.770845300000100,31.986743800000100
1278019,סטופ מרקט קסטרא - חיפה,3/7/2020,11:00 - 12:00,34.968490100000100,32.787904000000000
1278020,"הרצל 69, טירת כרמל",1/7/2020,18:00 - 19:00,34.966655400000000,32.76869680000000
1278021,צומת ספרים - חיפה,1/7/2020,13:30 - 14:00,35.00755000000000,32.78975260000000
1278022,מגה ספורט - חיפה,1/7/2020,13:30 - 14:00,35.008524700000100,32.789928400000100
1278023,מקדונלד'ס - חיפה,1/7/2020,14:00 - 14:30,35.00781950000000,32.78975020000010
1278024,שוק עירוני - רהט,28/6/2020,11:00 - 12:30,34.76029600000000,31.39536300000000
1278025,Khaleesi - נתניה,27/6/2020,00:00 - 04:00,34.863030700000000,32.28006350000000
1278026,שופרסל דיל עמק חפר - ,2/7/2020,09:00 - 10:30,34.90194440000010,32.40138890000000
1278027,"ראובן ברקת 9, חולון",5/7/2020,14:00 - 15:00,34.77610060000010,32.009829600000000
1278028,Assuta Shalom - תל אביב יפו,28/6/2020,09:00 - 11:00,34.794300400000100,32.06939200000010
1278029,טרביץ - תל אביב יפו,29/6/2020,17:30 - 19:30,34.78154970000000,32.07511400000000
1278030,מוזנר - תל אביב יפו,2/7/2020,19:30 - 23:30,34.77643520000000,32.06637650000010
1278031,טרביץ - תל אביב יפו,30/6/2020,17:30 - 23:30,34.78154970000000,32.07511400000000
1278032,ספוטניק בר - תל אביב יפו,1/7/2020,00:00 - 01:00,34.77314240000000,32.06284130000010
1278033,ספוטניק בר - תל אביב יפו,2/7/2020,00:00 - 01:00,34.77314240000000,32.06284130000010
1278034,בניין אולמן - חיפה,2/7/2020,14:00 - 19:00,35.02370430000010,32.777042900000000
1278035,"אכסניית אנ""א אילת HI Eilat Hostel - אילת",28/6/2020,08:00 - 23:30,34.95168330000010,29.548820000000000
1278036,"אכסניית אנ""א אילת HI Eilat Hostel - אילת",29/6/2020,08:30 - 23:30,34.95168330000010,29.548820000000000
1278037,בית ספר אהבת ישראל בנים - בית שמש,2/7/2020,20:00 - 21:00,34.99593240000010,31.714814800000100
1278038,אושר עד בית שמש - בית שמש,28/6/2020,17:00 - 18:00,34.99224060000010,31.747354200000100
1278039,מלון דן קיסריה - קיסריה,5/7/2020,08:00 - 09:00,34.90508600000000,32.51283160000000
1278040,דן קיסריה - קיסריה,5/7/2020,10:00 - 13:00,34.905540700000100,32.49835020000010
1278041,מלון מלכת שבא Queen of Sheba Eilat - אילת,28/6/2020,14:00 - 23:30,34.96179120000010,29.55039490000010
1278042,ארומה סטאר סנטר אשדוד - אשדוד,3/7/2020,12:30 - 13:00,34.65813490000010,31.80888360000010
1278043,ויקטורי קרית גת - קרית גת,1/7/2020,18:30 - 19:00,34.764103300000000,31.603411600000100
1278044,קרולינה למקה - קרית גת,29/6/2020,19:30 - 20:00,34.768459000000100,31.61114800000010
1278045,"אלחדיף 62, טבריה",28/6/2020,16:00 - 19:00,35.53971470000010,32.78920930000000
1278046,"אלחדיף 62, טבריה",28/6/2020,08:30 - 14:00,35.53971470000010,32.78920930000000
1278047,אושי אושי קניון עיר ימים - נתניה,3/7/2020,12:30 - 15:00,34.84706760000010,32.279156700000000
1278048,ג'פניקה בית ינאי אם הדרך-JAPANIKA - בית ינאי,3/7/2020,20:00 - 22:00,34.86746900000000,32.38316100000000
1278049,קפה דלאל - תל אביב יפו,4/7/2020,11:00 - 13:00,34.786326200000100,32.08726910000010
1278050,חוות רונית - ,2/7/2020,17:30 - 22:00,34.84053800000000,32.22943850000010
1278051,חצי חינם - הוד השרון,2/7/2020,17:00 - 18:30,34.90193580000010,32.13210340000010
1278052,מקס סטוק 20 - פתח תקווה,2/7/2020,08:30 - 10:00,34.886475500000100,32.08540220000000
1278053,גולדה גלידה - כפר סבא,29/6/2020,16:20 - 16:50,34.928364000000000,32.17106200000010
1278054,"קלאוזנר 27, רעננה",29/6/2020,17:00 - 20:00,34.87517260000000,32.176152700000000
1278055,הולמס פלייס - מודיעין מכבים רעות,2/7/2020,21:00 - 23:00,35.016691200000000,31.89988230000010
1278056,שופרסל דיל מודיעין - מודיעין מכבים רעות,2/7/2020,18:00 - 19:00,35.017173900000000,31.90605750000000
1278057,"רוטשילד 87, פתח תקווה",30/6/2020,07:00 - 14:30,34.88230190000010,32.08517580000010
1278058,מגדל שלום - תל אביב יפו,28/6/2020,13:00 - 14:00,34.769592000000000,32.06384850000010
1278059,קרית הממשלה - תל אביב יפו,29/6/2020,10:00 - 11:00,34.78915580000010,32.072959000000000
1278060,בית המשפט המחוזי תל אביב - תל אביב יפו,30/6/2020,09:30 - 10:30,34.78789690000010,32.077508900000100
1278061,כל בו חצי חינם - הוד השרון,3/7/2020,08:00 - 10:00,34.90192600000010,32.132119000000000
1278062,ארטו - חיפה,1/7/2020,23:00 - 23:30,34.96523520000010,32.79129240000000
1278063,גרייט שייפ - רחובות,5/7/2020,22:45 - 23:59,34.80692450000000,31.893339500000000
1278064,מסעדת קלארו - תל אביב יפו,5/7/2020,13:30 - 14:15,34.78807350000010,32.07110990000010
1278065,TLV MALL- קניון TLV - תל אביב יפו,5/7/2020,14:30 - 15:00,34.78354040000010,32.06856330000010
1278066,מוזיאון תל אביב לאמנות - Tel Aviv-Yafo,4/7/2020,11:00 - 13:00,34.786086100000000,32.077172200000100
1278067,גרייט שייפ - רחובות,30/6/2020,22:45 - 23:59,34.80692450000000,31.893339500000000
1278068,גרייט שייפ - רחובות,4/7/2020,18:00 - 19:00,34.80692450000000,31.893339500000000
1278069,סופר ברכת משה - בית שמש,2/7/2020,17:00 - 18:00,34.984257300000000,31.70344810000010
1278070,מקדונלד'ס - נתניה,5/7/2020,17:30 - 18:00,34.84606780000010,32.27946220000010
1278071,דן קיסריה - קיסריה,5/7/2020,13:00 - 14:00,34.905540700000100,32.49835020000010
1278072,דן קיסריה - קיסריה,4/7/2020,09:00 - 10:00,34.90508600000000,32.51283160000000
1278073,דן קיסריה - קיסריה,3/7/2020,19:30 - 20:15,34.905540700000100,32.49835020000010
1278074,דן קיסריה - קיסריה,3/7/2020,20:30 - 22:00,34.90508600000000,32.51283160000000
1278075,דן אילת - אילת,29/6/2020,10:30 - 13:00,34.96523920000000,29.54879170000000
1278076,דן אילת - אילת,29/6/2020,09:00 - 10:00,34.96523920000000,29.54879170000000
1278077,דן אילת - אילת,28/6/2020,18:00 - 21:00,34.96523920000000,29.54879170000000
1278078,"חיל ההנדסה 6, אילת",28/6/2020,21:30 - 23:00,34.95136740000000,29.548422300000000
1278079,בוטיק הפיתה - אשדוד,1/7/2020,11:30 - 12:00,34.63038390000000,31.76781070000000
1278080,נעם התורה - בני ברק,30/6/2020,08:00 - 13:30,34.833183000000100,32.079455100000100
1278081,"לאה אמנו 1, מודיעין מכבים רעות",30/6/2020,19:30 - 20:45,35.00558760000010,31.88549850000000
1278082,פטריקס - ירושלים,1/7/2020,08:30 - 23:00,35.20337850000000,31.78288760000000
1278083,שופרסל דיל - רחובות,1/7/2020,16:30 - 17:30,34.78957400000010,31.89191100000010
1278084,שכונת אבו רומאן - טמרה,3/7/2020,20:00 - 23:00,35.18838100000010,32.850742000000000
1278085,שכונת אבו רומאן - טמרה,1/7/2020,11:00 - 16:30,35.18838100000010,32.850742000000000
1278086,"דוד כהן 3, אור יהודה",1/7/2020,14:00 - 18:00,34.848407300000100,32.034164600000100
1278087,"בן שלום יהושע בע""מ - תל אביב יפו",7/7/2020,09:00 - 16:00,34.77194530000000,32.07803960000010
1278088,בורסת היהלומים - רמת גן,5/7/2020,12:00 - 12:30,34.80144860000010,32.083550100000000
1278089,בורסת היהלומים - רמת גן,28/6/2020,12:00 - 15:00,34.80144860000010,32.083550100000000
1278090,שופרסל דיל - דימונה,5/7/2020,12:30 - 13:00,35.03237100000010,31.074295000000100
1278091,שופרסל דיל - דימונה,5/7/2020,16:00 - 16:15,35.03237100000010,31.074295000000100
1278092,שופרסל דיל - דימונה,3/7/2020,08:00 - 08:40,35.03237100000010,31.074295000000100
1278093,פרופיט - ירושלים,3/7/2020,10:00 - 12:00,35.20846460000010,31.750866200000100
1278094,"בי""ס סביון - גני יהודה - סביון",1/7/2020,07:30 - 13:30,34.87720530000010,32.04541340000000
1278095,"בי""ס סביון - גני יהודה - סביון",2/7/2020,07:30 - 13:30,34.87720530000010,32.04541340000000
1278096,הכל בו לגן - נחלים,7/7/2020,11:00 - 12:00,34.912051000000100,32.06031870000000
1278097,קסיופיאה - הרצליה,1/7/2020,22:00 - 23:30,34.79713000000000,32.16407760000000
1278098,"בלפור 92, בת ים",3/7/2020,09:00 - 14:00,34.745197000000100,32.017385700000000
1278099,"מול הים אילת (1978) בע""מ - רמת גן",2/7/2020,10:00 - 12:00,34.80019980000000,32.085473800000000
